"Size*Scatter"	"Shuffle*Quick"	"Leaf*Cache*BranchMerge"	Cycles
"16777216xT"	"Fx32"	"CMOVxTxT"	8711842376
"16777216xT"	"Fx32"	"CMOVxTxT"	8682235108
"3883400x10"	"FxF"	"FxFxF"	1109635680
"3883400x10"	"FxF"	"FxFxF"	1105914656
"3883400x10"	"FxF"	"FxFxF"	1107121612
"3883400x10"	"FxF"	"FxFxF"	1105298952
"3883400x10"	"FxF"	"FxFxF"	1106891432
"208064xF"	"Fx8"	"TxTxT"	5959748
"208064xF"	"Fx8"	"TxTxT"	5915532
"208064xF"	"Fx8"	"TxTxT"	5934472
"208064xF"	"Fx8"	"TxTxT"	5906872
"208064xF"	"Fx8"	"TxTxT"	5845012
"3883400xF"	"2x8"	"FxTxT"	246593612
"3883400xF"	"2x8"	"FxTxT"	223178268
"3883400xF"	"2x8"	"FxTxT"	266241152
"3883400xF"	"2x8"	"FxTxT"	256730124
"3883400xF"	"2x8"	"FxTxT"	250353312
"898885x500"	"5x16"	"FxTxT"	67486608
"898885x500"	"5x16"	"FxTxT"	77475452
"898885x500"	"5x16"	"FxTxT"	67989332
"898885x500"	"5x16"	"FxTxT"	77327504
"898885x500"	"5x16"	"FxTxT"	73144484
"48160xF"	"TxF"	"FxFxT"	16945004
"48160xF"	"TxF"	"FxFxT"	16789612
"48160xF"	"TxF"	"FxFxT"	16773584
"48160xF"	"TxF"	"FxFxT"	16893284
"48160xF"	"TxF"	"FxFxT"	16778156
"11148xF"	"5x16"	"TxFxT"	605300
"11148xF"	"5x16"	"TxFxT"	586208
"11148xF"	"5x16"	"TxFxT"	562868
"11148xF"	"5x16"	"TxFxT"	559660
"11148xF"	"5x16"	"TxFxT"	554924
"11148x500"	"2x16"	"CMOVxFxF"	1124132
"11148x500"	"2x16"	"CMOVxFxF"	1095552
"11148x500"	"2x16"	"CMOVxFxF"	871356
"11148x500"	"2x16"	"CMOVxFxF"	937720
"11148x500"	"2x16"	"CMOVxFxF"	1177060
"11148xF"	"1000x16"	"CMOVxTxF"	3098688
"11148xF"	"1000x16"	"CMOVxTxF"	3055384
"11148xF"	"1000x16"	"CMOVxTxF"	3066784
"11148xF"	"1000x16"	"CMOVxTxF"	3056848
"11148xF"	"1000x16"	"CMOVxTxF"	3081136
"898885xF"	"2x8"	"TxTxF"	63327752
"898885xF"	"2x8"	"TxTxF"	56556952
"898885xF"	"2x8"	"TxTxF"	75018144
"898885xF"	"2x8"	"TxTxF"	76214872
"898885xF"	"2x8"	"TxTxF"	64805864
"898885x10"	"100x16"	"CMOVxTxT"	86405708
"898885x10"	"100x16"	"CMOVxTxT"	85836964
"898885x10"	"100x16"	"CMOVxTxT"	87315564
"898885x10"	"100x16"	"CMOVxTxT"	87769200
"898885x10"	"100x16"	"CMOVxTxT"	87705028
"208064x10"	"1000x16"	"FxFxT"	29489892
"208064x10"	"1000x16"	"FxFxT"	29624520
"208064x10"	"1000x16"	"FxFxT"	29591860
"208064x10"	"1000x16"	"FxFxT"	29389212
"208064x10"	"1000x16"	"FxFxT"	29462808
"32x10"	"2x16"	"TxFxT"	2592
"32x10"	"2x16"	"TxFxT"	2536
"32x10"	"2x16"	"TxFxT"	2428
"32x10"	"2x16"	"TxFxT"	2740
"32x10"	"2x16"	"TxFxT"	2664
"2580xT"	"500x32"	"CMOVxTxT"	425020
"2580xT"	"500x32"	"CMOVxTxT"	414148
"2580xT"	"500x32"	"CMOVxTxT"	412108
"2580xT"	"500x32"	"CMOVxTxT"	411948
"2580xT"	"500x32"	"CMOVxTxT"	408344
"16777216xF"	"Tx8"	"FxFxT"	21459409080
"16777216xF"	"Tx8"	"FxFxT"	21334821864
"16777216xF"	"Tx8"	"FxFxT"	21384262620
"16777216xF"	"Tx8"	"FxFxT"	21160244080
"16777216xF"	"Tx8"	"FxFxT"	21330560924
"3883400xT"	"5x16"	"TxFxF"	3803048072
"3883400xT"	"5x16"	"TxFxF"	3975581076
"3883400xT"	"5x16"	"TxFxF"	4414267424
"3883400xT"	"5x16"	"TxFxF"	4486348360
"3883400xT"	"5x16"	"TxFxF"	3949532632
"16777216xF"	"1000x8"	"TxFxF"	4621859380
"16777216xF"	"1000x8"	"TxFxF"	4630483036
"16777216xF"	"1000x8"	"TxFxF"	4623642532
"16777216xF"	"1000x8"	"TxFxF"	4617788596
"16777216xF"	"1000x8"	"TxFxF"	4598288268
"597xF"	"Tx16"	"TxTxT"	106252
"597xF"	"Tx16"	"TxTxT"	105700
"597xF"	"Tx16"	"TxTxT"	105828
"597xF"	"Tx16"	"TxTxT"	105776
"597xF"	"Tx16"	"TxTxT"	122332
"2580x500"	"500x16"	"FxFxF"	741916
"2580x500"	"500x16"	"FxFxF"	727972
"2580x500"	"500x16"	"FxFxF"	728968
"2580x500"	"500x16"	"FxFxF"	729164
"2580x500"	"500x16"	"FxFxF"	730756
"32xF"	"50x16"	"FxFxF"	5268
"32xF"	"50x16"	"FxFxF"	5008
"32xF"	"50x16"	"FxFxF"	5084
"32xF"	"50x16"	"FxFxF"	4948
"32xF"	"50x16"	"FxFxF"	4824
"597xF"	"5x16"	"CMOVxFxF"	57696
"597xF"	"5x16"	"CMOVxFxF"	61852
"597xF"	"5x16"	"CMOVxFxF"	72288
"597xF"	"5x16"	"CMOVxFxF"	76516
"597xF"	"5x16"	"CMOVxFxF"	60836
"11148x500"	"500xF"	"FxFxT"	1767136
"11148x500"	"500xF"	"FxFxT"	1718092
"11148x500"	"500xF"	"FxFxT"	1712268
"11148x500"	"500xF"	"FxFxT"	1729480
"11148x500"	"500xF"	"FxFxT"	1727492
"16777216x500"	"1x32"	"CMOVxTxT"	932419264
"16777216x500"	"1x32"	"CMOVxTxT"	922318780
"16777216x500"	"1x32"	"CMOVxTxT"	992437160
"16777216x500"	"1x32"	"CMOVxTxT"	1000946816
"16777216x500"	"1x32"	"CMOVxTxT"	935701688
"16777216x10"	"1000x8"	"FxTxF"	4835247264
"16777216x10"	"1000x8"	"FxTxF"	4841116388
"16777216x10"	"1000x8"	"FxTxF"	4853606764
"16777216x10"	"1000x8"	"FxTxF"	4843064444
"16777216x10"	"1000x8"	"FxTxF"	4831184864
"138xF"	"100x8"	"FxFxF"	27940
"138xF"	"100x8"	"FxFxF"	28352
"138xF"	"100x8"	"FxFxF"	28116
"138xF"	"100x8"	"FxFxF"	27784
"138xF"	"100x8"	"FxFxF"	27904
"597x10"	"100x32"	"TxTxF"	121008
"597x10"	"100x32"	"TxTxF"	121448
"597x10"	"100x32"	"TxTxF"	120712
"597x10"	"100x32"	"TxTxF"	120112
"597x10"	"100x32"	"TxTxF"	119580
"3883400x10"	"500xF"	"TxTxT"	580111496
"3883400x10"	"500xF"	"TxTxT"	581683120
"3883400x10"	"500xF"	"TxTxT"	580745200
"3883400x10"	"500xF"	"TxTxT"	579954816
"3883400x10"	"500xF"	"TxTxT"	581047756
"597x10"	"FxF"	"CMOVxFxF"	74796
"597x10"	"FxF"	"CMOVxFxF"	74588
"597x10"	"FxF"	"CMOVxFxF"	72732
"597x10"	"FxF"	"CMOVxFxF"	73564
"597x10"	"FxF"	"CMOVxFxF"	72772
"3883400xF"	"Fx32"	"FxFxF"	451394236
"3883400xF"	"Fx32"	"FxFxF"	451445380
"3883400xF"	"Fx32"	"FxFxF"	451496344
"3883400xF"	"Fx32"	"FxFxF"	451567752
"3883400xF"	"Fx32"	"FxFxF"	451336516
"16777216xT"	"2x32"	"FxTxT"	15157909744
"16777216xT"	"2x32"	"FxTxT"	17423455920
"16777216xT"	"2x32"	"FxTxT"	15813606060
"16777216xT"	"2x32"	"FxTxT"	17101547128
"16777216xT"	"2x32"	"FxTxT"	14743203040
"48160xF"	"1x16"	"FxTxF"	6040720
"48160xF"	"1x16"	"FxTxF"	4630836
"48160xF"	"1x16"	"FxTxF"	5723212
"48160xF"	"1x16"	"FxTxF"	5480948
"48160xF"	"1x16"	"FxTxF"	4669464
"898885x10"	"5xF"	"TxTxF"	220732080
"898885x10"	"5xF"	"TxTxF"	238930504
"898885x10"	"5xF"	"TxTxF"	221855296
"898885x10"	"5xF"	"TxTxF"	238776840
"898885x10"	"5xF"	"TxTxF"	229195740
"48160x10"	"2x8"	"TxFxT"	2115024
"48160x10"	"2x8"	"TxFxT"	1597040
"48160x10"	"2x8"	"TxFxT"	1772448
"48160x10"	"2x8"	"TxFxT"	1908704
"48160x10"	"2x8"	"TxFxT"	2063308
"597xT"	"500x8"	"TxFxT"	107232
"597xT"	"500x8"	"TxFxT"	106376
"597xT"	"500x8"	"TxFxT"	104952
"597xT"	"500x8"	"TxFxT"	106156
"597xT"	"500x8"	"TxFxT"	105716
"138x10"	"1x32"	"FxFxF"	16284
"138x10"	"1x32"	"FxFxF"	18600
"138x10"	"1x32"	"FxFxF"	20816
"138x10"	"1x32"	"FxFxF"	15376
"138x10"	"1x32"	"FxFxF"	20416
"138xF"	"5x16"	"TxTxT"	10712
"138xF"	"5x16"	"TxTxT"	9936
"138xF"	"5x16"	"TxTxT"	10552
"138xF"	"5x16"	"TxTxT"	9372
"138xF"	"5x16"	"TxTxT"	9708
"48160x500"	"1x8"	"TxFxT"	2678928
"48160x500"	"1x8"	"TxFxT"	1729988
"48160x500"	"1x8"	"TxFxT"	2216076
"48160x500"	"1x8"	"TxFxT"	2003844
"48160x500"	"1x8"	"TxFxT"	1480372
"898885xF"	"Tx8"	"TxFxT"	515027432
"898885xF"	"Tx8"	"TxFxT"	516257660
"898885xF"	"Tx8"	"TxFxT"	516736628
"898885xF"	"Tx8"	"TxFxT"	517145996
"898885xF"	"Tx8"	"TxFxT"	518050396
"208064xT"	"1000x32"	"CMOVxFxF"	157323464
"208064xT"	"1000x32"	"CMOVxFxF"	158082416
"208064xT"	"1000x32"	"CMOVxFxF"	158484124
"208064xT"	"1000x32"	"CMOVxFxF"	156564888
"208064xT"	"1000x32"	"CMOVxFxF"	156527452
"11148xF"	"50xF"	"FxFxT"	1281524
"11148xF"	"50xF"	"FxFxT"	1248088
"11148xF"	"50xF"	"FxFxT"	1269688
"11148xF"	"50xF"	"FxFxT"	1262792
"11148xF"	"50xF"	"FxFxT"	1261752
"208064x500"	"500xF"	"FxTxF"	70407340
"208064x500"	"500xF"	"FxTxF"	70685760
"208064x500"	"500xF"	"FxTxF"	70679380
"208064x500"	"500xF"	"FxTxF"	70321076
"208064x500"	"500xF"	"FxTxF"	70546412
"11148x10"	"5x16"	"CMOVxTxF"	1283776
"11148x10"	"5x16"	"CMOVxTxF"	1237996
"11148x10"	"5x16"	"CMOVxTxF"	1167304
"11148x10"	"5x16"	"CMOVxTxF"	1118036
"11148x10"	"5x16"	"CMOVxTxF"	1171540
"48160x500"	"10x8"	"TxTxT"	3668836
"48160x500"	"10x8"	"TxTxT"	3724716
"48160x500"	"10x8"	"TxTxT"	3106896
"48160x500"	"10x8"	"TxTxT"	3584192
"48160x500"	"10x8"	"TxTxT"	3324392
"2580xT"	"500x8"	"FxFxF"	744348
"2580xT"	"500x8"	"FxFxF"	729932
"2580xT"	"500x8"	"FxFxF"	732052
"2580xT"	"500x8"	"FxFxF"	734312
"2580xT"	"500x8"	"FxFxF"	730248
"32x500"	"10x32"	"CMOVxFxT"	3236
"32x500"	"10x32"	"CMOVxFxT"	3380
"32x500"	"10x32"	"CMOVxFxT"	3268
"32x500"	"10x32"	"CMOVxFxT"	3320
"32x500"	"10x32"	"CMOVxFxT"	3284
"48160x10"	"500x8"	"CMOVxTxF"	12043780
"48160x10"	"500x8"	"CMOVxTxF"	12131144
"48160x10"	"500x8"	"CMOVxTxF"	12075940
"48160x10"	"500x8"	"CMOVxTxF"	11972272
"48160x10"	"500x8"	"CMOVxTxF"	12021932
"597x500"	"10x8"	"TxFxF"	71216
"597x500"	"10x8"	"TxFxF"	79572
"597x500"	"10x8"	"TxFxF"	71956
"597x500"	"10x8"	"TxFxF"	75368
"597x500"	"10x8"	"TxFxF"	77156
"3883400x500"	"Fx8"	"FxFxT"	196564388
"3883400x500"	"Fx8"	"FxFxT"	196660064
"3883400x500"	"Fx8"	"FxFxT"	196764340
"3883400x500"	"Fx8"	"FxFxT"	196488288
"3883400x500"	"Fx8"	"FxFxT"	196580536
"16777216xF"	"Fx32"	"TxTxF"	1093594984
"16777216xF"	"Fx32"	"TxTxF"	1106128776
"16777216xF"	"Fx32"	"TxTxF"	1091982768
"16777216xF"	"Fx32"	"TxTxF"	1097874880
"16777216xF"	"Fx32"	"TxTxF"	1093043428
"2580xF"	"Fx32"	"FxTxF"	264320
"2580xF"	"Fx32"	"FxTxF"	263792
"2580xF"	"Fx32"	"FxTxF"	261444
"2580xF"	"Fx32"	"FxTxF"	261368
"2580xF"	"Fx32"	"FxTxF"	261076
"208064x10"	"TxF"	"TxTxT"	88103576
"208064x10"	"TxF"	"TxTxT"	89875712
"208064x10"	"TxF"	"TxTxT"	88249484
"208064x10"	"TxF"	"TxTxT"	88485156
"208064x10"	"TxF"	"TxTxT"	88190992
"48160xT"	"50x8"	"CMOVxTxT"	14561392
"48160xT"	"50x8"	"CMOVxTxT"	15557896
"48160xT"	"50x8"	"CMOVxTxT"	13467432
"48160xT"	"50x8"	"CMOVxTxT"	14035304
"48160xT"	"50x8"	"CMOVxTxT"	13479864
"3883400x10"	"2x16"	"FxTxT"	271447292
"3883400x10"	"2x16"	"FxTxT"	247989188
"3883400x10"	"2x16"	"FxTxT"	291884656
"3883400x10"	"2x16"	"FxTxT"	281218400
"3883400x10"	"2x16"	"FxTxT"	275516544
"48160x500"	"50x8"	"CMOVxFxT"	5182156
"48160x500"	"50x8"	"CMOVxFxT"	5499756
"48160x500"	"50x8"	"CMOVxFxT"	5051724
"48160x500"	"50x8"	"CMOVxFxT"	5166044
"48160x500"	"50x8"	"CMOVxFxT"	4661424
"138xT"	"5x32"	"TxTxF"	18176
"138xT"	"5x32"	"TxTxF"	19148
"138xT"	"5x32"	"TxTxF"	19076
"138xT"	"5x32"	"TxTxF"	17768
"138xT"	"5x32"	"TxTxF"	18644
"11148x10"	"1000x8"	"TxFxT"	1655072
"11148x10"	"1000x8"	"TxFxT"	1635952
"11148x10"	"1000x8"	"TxFxT"	1641000
"11148x10"	"1000x8"	"TxFxT"	1637980
"11148x10"	"1000x8"	"TxFxT"	1635764
"138xT"	"1000x8"	"FxTxT"	23580
"138xT"	"1000x8"	"FxTxT"	23308
"138xT"	"1000x8"	"FxTxT"	23056
"138xT"	"1000x8"	"FxTxT"	22856
"138xT"	"1000x8"	"FxTxT"	22812
"3883400xT"	"50x32"	"TxTxF"	6109416636
"3883400xT"	"50x32"	"TxTxF"	6263929576
"3883400xT"	"50x32"	"TxTxF"	6230292232
"3883400xT"	"50x32"	"TxTxF"	6100819660
"3883400xT"	"50x32"	"TxTxF"	6175335120
"3883400x500"	"1x32"	"TxTxT"	197218344
"3883400x500"	"1x32"	"TxTxT"	196237312
"3883400x500"	"1x32"	"TxTxT"	252773616
"3883400x500"	"1x32"	"TxTxT"	217815836
"3883400x500"	"1x32"	"TxTxT"	234248032
"16777216x500"	"50x8"	"TxFxT"	1421795068
"16777216x500"	"50x8"	"TxFxT"	1445569628
"16777216x500"	"50x8"	"TxFxT"	1468791224
"16777216x500"	"50x8"	"TxFxT"	1452596104
"16777216x500"	"50x8"	"TxFxT"	1465569464
"32x500"	"2x8"	"FxFxT"	3524
"32x500"	"2x8"	"FxFxT"	3176
"32x500"	"2x8"	"FxFxT"	2848
"32x500"	"2x8"	"FxFxT"	3040
"32x500"	"2x8"	"FxFxT"	2936
"11148x10"	"Tx32"	"TxFxF"	3641208
"11148x10"	"Tx32"	"TxFxF"	3649220
"11148x10"	"Tx32"	"TxFxF"	3561392
"11148x10"	"Tx32"	"TxFxF"	3514168
"11148x10"	"Tx32"	"TxFxF"	3511808
"16777216xT"	"500xF"	"TxTxF"	48677186684
"16777216xT"	"500xF"	"TxTxF"	48701208848
"16777216xT"	"500xF"	"TxTxF"	48640368648
"16777216xT"	"500xF"	"TxTxF"	48863995544
"16777216xT"	"500xF"	"TxTxF"	48518698088
"2580xT"	"1000x8"	"CMOVxFxF"	655000
"2580xT"	"1000x8"	"CMOVxFxF"	647984
"2580xT"	"1000x8"	"CMOVxFxF"	640540
"2580xT"	"1000x8"	"CMOVxFxF"	641900
"2580xT"	"1000x8"	"CMOVxFxF"	647828
"32x500"	"500x16"	"CMOVxFxF"	4388
"32x500"	"500x16"	"CMOVxFxF"	4204
"32x500"	"500x16"	"CMOVxFxF"	4176
"32x500"	"500x16"	"CMOVxFxF"	4076
"32x500"	"500x16"	"CMOVxFxF"	3968
"898885x10"	"50x8"	"CMOVxTxF"	166855512
"898885x10"	"50x8"	"CMOVxTxF"	162983552
"898885x10"	"50x8"	"CMOVxTxF"	168917904
"898885x10"	"50x8"	"CMOVxTxF"	162741428
"898885x10"	"50x8"	"CMOVxTxF"	166500676
"898885xF"	"100x8"	"CMOVxFxF"	183966304
"898885xF"	"100x8"	"CMOVxFxF"	182027188
"898885xF"	"100x8"	"CMOVxFxF"	186753348
"898885xF"	"100x8"	"CMOVxFxF"	187620188
"898885xF"	"100x8"	"CMOVxFxF"	187867716
"48160x10"	"5x32"	"TxFxF"	5999684
"48160x10"	"5x32"	"TxFxF"	6446072
"48160x10"	"5x32"	"TxFxF"	5144144
"48160x10"	"5x32"	"TxFxF"	6240496
"48160x10"	"5x32"	"TxFxF"	5945464
"11148x500"	"1xF"	"CMOVxTxT"	990728
"11148x500"	"1xF"	"CMOVxTxT"	967556
"11148x500"	"1xF"	"CMOVxTxT"	1010312
"11148x500"	"1xF"	"CMOVxTxT"	961028
"11148x500"	"1xF"	"CMOVxTxT"	969960
"2580xT"	"50x8"	"FxTxF"	600868
"2580xT"	"50x8"	"FxTxF"	589476
"2580xT"	"50x8"	"FxTxF"	578364
"2580xT"	"50x8"	"FxTxF"	579012
"2580xT"	"50x8"	"FxTxF"	586336
"48160xT"	"5xF"	"CMOVxFxT"	13583920
"48160xT"	"5xF"	"CMOVxFxT"	13750984
"48160xT"	"5xF"	"CMOVxFxT"	12921988
"48160xT"	"5xF"	"CMOVxFxT"	13576248
"48160xT"	"5xF"	"CMOVxFxT"	14335228
"16777216xT"	"1000xF"	"FxTxF"	49511483840
"16777216xT"	"1000xF"	"FxTxF"	49550497932
"16777216xT"	"1000xF"	"FxTxF"	49556739124
"16777216xT"	"1000xF"	"FxTxF"	49448915568
"16777216xT"	"1000xF"	"FxTxF"	49358592728
"16777216xF"	"1x32"	"FxTxF"	2155665396
"16777216xF"	"1x32"	"FxTxF"	2189876304
"16777216xF"	"1x32"	"FxTxF"	2248798512
"16777216xF"	"1x32"	"FxTxF"	2314106040
"16777216xF"	"1x32"	"FxTxF"	2173353372
"11148xT"	"2xF"	"FxTxF"	2938040
"11148xT"	"2xF"	"FxTxF"	2928740
"11148xT"	"2xF"	"FxTxF"	2851360
"11148xT"	"2xF"	"FxTxF"	3125424
"11148xT"	"2xF"	"FxTxF"	3151676
"597xT"	"1000x32"	"TxFxF"	128960
"597xT"	"1000x32"	"TxFxF"	128384
"597xT"	"1000x32"	"TxFxF"	127192
"597xT"	"1000x32"	"TxFxF"	127920
"597xT"	"1000x32"	"TxFxF"	127572
"138x500"	"2x8"	"FxFxF"	15224
"138x500"	"2x8"	"FxFxF"	16184
"138x500"	"2x8"	"FxFxF"	21096
"138x500"	"2x8"	"FxFxF"	16820
"138x500"	"2x8"	"FxFxF"	16548
"11148x10"	"100x32"	"FxTxT"	1345972
"11148x10"	"100x32"	"FxTxT"	1326020
"11148x10"	"100x32"	"FxTxT"	1332372
"11148x10"	"100x32"	"FxTxT"	1327724
"11148x10"	"100x32"	"FxTxT"	1354964
"3883400x10"	"10xF"	"TxFxT"	497020004
"3883400x10"	"10xF"	"TxFxT"	483349980
"3883400x10"	"10xF"	"TxFxT"	501157020
"3883400x10"	"10xF"	"TxFxT"	502517968
"3883400x10"	"10xF"	"TxFxT"	489845756
"597xT"	"Fx16"	"TxTxT"	22224
"597xT"	"Fx16"	"TxTxT"	21316
"597xT"	"Fx16"	"TxTxT"	21316
"597xT"	"Fx16"	"TxTxT"	20452
"597xT"	"Fx16"	"TxTxT"	20244
"208064xT"	"100xF"	"CMOVxTxF"	148189660
"208064xT"	"100xF"	"CMOVxTxF"	147471904
"208064xT"	"100xF"	"CMOVxTxF"	149603292
"208064xT"	"100xF"	"CMOVxTxF"	147105288
"208064xT"	"100xF"	"CMOVxTxF"	148341612
"3883400xT"	"500xF"	"CMOVxTxF"	8133515160
"3883400xT"	"500xF"	"CMOVxTxF"	8084624004
"3883400xT"	"500xF"	"CMOVxTxF"	8108211644
"3883400xT"	"500xF"	"CMOVxTxF"	8024812740
"3883400xT"	"500xF"	"CMOVxTxF"	8833747392
"3883400x500"	"1x16"	"TxTxF"	304605916
"3883400x500"	"1x16"	"TxTxF"	301200920
"3883400x500"	"1x16"	"TxTxF"	424251648
"3883400x500"	"1x16"	"TxTxF"	346774628
"3883400x500"	"1x16"	"TxTxF"	385744364
"898885x500"	"1x16"	"CMOVxTxT"	42550600
"898885x500"	"1x16"	"CMOVxTxT"	36778356
"898885x500"	"1x16"	"CMOVxTxT"	42299920
"898885x500"	"1x16"	"CMOVxTxT"	47251356
"898885x500"	"1x16"	"CMOVxTxT"	45701192
"138xF"	"1xF"	"TxFxF"	14988
"138xF"	"1xF"	"TxFxF"	16908
"138xF"	"1xF"	"TxFxF"	17976
"138xF"	"1xF"	"TxFxF"	14952
"138xF"	"1xF"	"TxFxF"	16844
"138xF"	"2xF"	"FxFxT"	11076
"138xF"	"2xF"	"FxFxT"	10992
"138xF"	"2xF"	"FxFxT"	12252
"138xF"	"2xF"	"FxFxT"	10672
"138xF"	"2xF"	"FxFxT"	10424
"48160x10"	"10x32"	"FxFxT"	4063232
"48160x10"	"10x32"	"FxFxT"	4255928
"48160x10"	"10x32"	"FxFxT"	3877124
"48160x10"	"10x32"	"FxFxT"	4187536
"48160x10"	"10x32"	"FxFxT"	4087596
"32x500"	"100xF"	"CMOVxTxT"	3440
"32x500"	"100xF"	"CMOVxTxT"	3588
"32x500"	"100xF"	"CMOVxTxT"	3640
"32x500"	"100xF"	"CMOVxTxT"	3456
"32x500"	"100xF"	"CMOVxTxT"	3516
"138xT"	"FxF"	"TxFxT"	8160
"138xT"	"FxF"	"TxFxT"	8280
"138xT"	"FxF"	"TxFxT"	8124
"138xT"	"FxF"	"TxFxT"	8180
"138xT"	"FxF"	"TxFxT"	7784
"32x500"	"1000xF"	"FxTxT"	4160
"32x500"	"1000xF"	"FxTxT"	4256
"32x500"	"1000xF"	"FxTxT"	4240
"32x500"	"1000xF"	"FxTxT"	3964
"32x500"	"1000xF"	"FxTxT"	4136
"11148x10"	"10x32"	"CMOVxTxT"	832428
"11148x10"	"10x32"	"CMOVxTxT"	765700
"11148x10"	"10x32"	"CMOVxTxT"	799988
"11148x10"	"10x32"	"CMOVxTxT"	827436
"11148x10"	"10x32"	"CMOVxTxT"	756008
"597x500"	"5x32"	"TxFxT"	39020
"597x500"	"5x32"	"TxFxT"	39280
"597x500"	"5x32"	"TxFxT"	43096
"597x500"	"5x32"	"TxFxT"	42900
"597x500"	"5x32"	"TxFxT"	35656
"138x10"	"2x32"	"CMOVxFxF"	12920
"138x10"	"2x32"	"CMOVxFxF"	13480
"138x10"	"2x32"	"CMOVxFxF"	18324
"138x10"	"2x32"	"CMOVxFxF"	15240
"138x10"	"2x32"	"CMOVxFxF"	14316
"16777216x10"	"50xF"	"TxFxF"	5769543184
"16777216x10"	"50xF"	"TxFxF"	5827703376
"16777216x10"	"50xF"	"TxFxF"	5902332920
"16777216x10"	"50xF"	"TxFxF"	5849428332
"16777216x10"	"50xF"	"TxFxF"	5856278056
"3883400x10"	"Fx16"	"CMOVxTxT"	166314264
"3883400x10"	"Fx16"	"CMOVxTxT"	166166108
"3883400x10"	"Fx16"	"CMOVxTxT"	166392756
"3883400x10"	"Fx16"	"CMOVxTxT"	166371816
"3883400x10"	"Fx16"	"CMOVxTxT"	166517144
"208064x500"	"TxF"	"FxFxF"	127840912
"208064x500"	"TxF"	"FxFxF"	128450528
"208064x500"	"TxF"	"FxFxF"	128309356
"208064x500"	"TxF"	"FxFxF"	128019800
"208064x500"	"TxF"	"FxFxF"	128149980
"2580xF"	"2x32"	"FxFxF"	378868
"2580xF"	"2x32"	"FxFxF"	308244
"2580xF"	"2x32"	"FxFxF"	385576
"2580xF"	"2x32"	"FxFxF"	416036
"2580xF"	"2x32"	"FxFxF"	405608
"16777216x10"	"FxF"	"CMOVxTxT"	2144141744
"16777216x10"	"FxF"	"CMOVxTxT"	2146861280
"16777216x10"	"FxF"	"CMOVxTxT"	2145321408
"16777216x10"	"FxF"	"CMOVxTxT"	2145840528
"16777216x10"	"FxF"	"CMOVxTxT"	2145186092
"138x500"	"10x32"	"FxTxT"	15388
"138x500"	"10x32"	"FxTxT"	14640
"138x500"	"10x32"	"FxTxT"	16036
"138x500"	"10x32"	"FxTxT"	14672
"138x500"	"10x32"	"FxTxT"	14380
"11148x500"	"100xF"	"TxFxF"	2740024
"11148x500"	"100xF"	"TxFxF"	2722556
"11148x500"	"100xF"	"TxFxF"	2745528
"11148x500"	"100xF"	"TxFxF"	2746668
"11148x500"	"100xF"	"TxFxF"	2714640
"208064x10"	"1x8"	"CMOVxTxF"	11189656
"208064x10"	"1x8"	"CMOVxTxF"	16755040
"208064x10"	"1x8"	"CMOVxTxF"	19668452
"208064x10"	"1x8"	"CMOVxTxF"	14986948
"208064x10"	"1x8"	"CMOVxTxF"	13982512
"16777216x10"	"500x16"	"TxTxT"	1952118980
"16777216x10"	"500x16"	"TxTxT"	1956120552
"16777216x10"	"500x16"	"TxTxT"	1954891864
"16777216x10"	"500x16"	"TxTxT"	1957231800
"16777216x10"	"500x16"	"TxTxT"	1942655404
"2580x10"	"2x32"	"FxTxF"	366052
"2580x10"	"2x32"	"FxTxF"	302144
"2580x10"	"2x32"	"FxTxF"	370776
"2580x10"	"2x32"	"FxTxF"	398304
"2580x10"	"2x32"	"FxTxF"	388128
"138xF"	"10x16"	"CMOVxFxT"	12024
"138xF"	"10x16"	"CMOVxFxT"	11796
"138xF"	"10x16"	"CMOVxFxT"	12980
"138xF"	"10x16"	"CMOVxFxT"	11392
"138xF"	"10x16"	"CMOVxFxT"	11636
"898885xT"	"500x16"	"FxTxT"	808217916
"898885xT"	"500x16"	"FxTxT"	790433172
"898885xT"	"500x16"	"FxTxT"	806861020
"898885xT"	"500x16"	"FxTxT"	807734228
"898885xT"	"500x16"	"FxTxT"	808682140
"32x500"	"5x16"	"TxTxF"	4044
"32x500"	"5x16"	"TxTxF"	3820
"32x500"	"5x16"	"TxTxF"	3712
"32x500"	"5x16"	"TxTxF"	4088
"32x500"	"5x16"	"TxTxF"	4020
"2580xT"	"1x16"	"TxFxT"	139596
"2580xT"	"1x16"	"TxFxT"	102804
"2580xT"	"1x16"	"TxFxT"	99952
"2580xT"	"1x16"	"TxFxT"	107804
"2580xT"	"1x16"	"TxFxT"	118212
"16777216xF"	"50x8"	"FxTxT"	1634815024
"16777216xF"	"50x8"	"FxTxT"	1652712756
"16777216xF"	"50x8"	"FxTxT"	1664633288
"16777216xF"	"50x8"	"FxTxT"	1663017536
"16777216xF"	"50x8"	"FxTxT"	1672589864
"48160x500"	"500x16"	"CMOVxTxT"	7314824
"48160x500"	"500x16"	"CMOVxTxT"	7536384
"48160x500"	"500x16"	"CMOVxTxT"	7300628
"48160x500"	"500x16"	"CMOVxTxT"	7099872
"48160x500"	"500x16"	"CMOVxTxT"	6928040
"597x10"	"100xF"	"TxTxT"	76636
"597x10"	"100xF"	"TxTxT"	78120
"597x10"	"100xF"	"TxTxT"	78344
