"Size*Scatter"	"Shuffle*Quick"	"Leaf*Cache*BranchMerge"	Cycles
"3883400x10"	"1000xF"	"CMOVxFxF"	10907101268
"3883400x10"	"1000xF"	"CMOVxFxF"	10940235204
"597xF"	"Tx8"	"FxTxT"	904752
"597xF"	"Tx8"	"FxTxT"	908292
"597xF"	"Tx8"	"FxTxT"	904508
"597xF"	"Tx8"	"FxTxT"	906328
"597xF"	"Tx8"	"FxTxT"	907648
"11148xF"	"Tx32"	"CMOVxFxF"	26057420
"11148xF"	"Tx32"	"CMOVxFxF"	26087280
"11148xF"	"Tx32"	"CMOVxFxF"	26038244
"11148xF"	"Tx32"	"CMOVxFxF"	26008448
"11148xF"	"Tx32"	"CMOVxFxF"	26042828
"597x500"	"Tx8"	"CMOVxTxF"	921244
"597x500"	"Tx8"	"CMOVxTxF"	921944
"597x500"	"Tx8"	"CMOVxTxF"	919684
"597x500"	"Tx8"	"CMOVxTxF"	922684
"597x500"	"Tx8"	"CMOVxTxF"	923080
"48160xF"	"10xF"	"CMOVxFxT"	79005460
"48160xF"	"10xF"	"CMOVxFxT"	80159424
"48160xF"	"10xF"	"CMOVxFxT"	75216140
"48160xF"	"10xF"	"CMOVxFxT"	80365296
"48160xF"	"10xF"	"CMOVxFxT"	79542960
"11148x10"	"TxF"	"TxTxF"	24383364
"11148x10"	"TxF"	"TxTxF"	24383988
"11148x10"	"TxF"	"TxTxF"	24355620
"11148x10"	"TxF"	"TxTxF"	24356224
"11148x10"	"TxF"	"TxTxF"	24364452
"208064xF"	"50x32"	"TxFxF"	321943096
"208064xF"	"50x32"	"TxFxF"	323716544
"208064xF"	"50x32"	"TxFxF"	324681484
"208064xF"	"50x32"	"TxFxF"	317718992
"208064xF"	"50x32"	"TxFxF"	329557252
"32xF"	"2x16"	"CMOVxFxF"	18720
"32xF"	"2x16"	"CMOVxFxF"	18192
"32xF"	"2x16"	"CMOVxFxF"	18440
"32xF"	"2x16"	"CMOVxFxF"	20696
"32xF"	"2x16"	"CMOVxFxF"	21864
"597x10"	"100x8"	"CMOVxFxT"	833104
"597x10"	"100x8"	"CMOVxFxT"	827196
"597x10"	"100x8"	"CMOVxFxT"	835816
"597x10"	"100x8"	"CMOVxFxT"	828372
"597x10"	"100x8"	"CMOVxFxT"	831432
"597xT"	"Fx16"	"TxFxT"	198300
"597xT"	"Fx16"	"TxFxT"	197116
"597xT"	"Fx16"	"TxFxT"	196824
"597xT"	"Fx16"	"TxFxT"	197296
"597xT"	"Fx16"	"TxFxT"	196944
"3883400x500"	"10xF"	"CMOVxTxT"	8103334504
"3883400x500"	"10xF"	"CMOVxTxT"	7830407648
"3883400x500"	"10xF"	"CMOVxTxT"	8179943648
"3883400x500"	"10xF"	"CMOVxTxT"	8162433848
"3883400x500"	"10xF"	"CMOVxTxT"	7885222692
"597xF"	"Tx16"	"CMOVxTxT"	866884
"597xF"	"Tx16"	"CMOVxTxT"	868308
"597xF"	"Tx16"	"CMOVxTxT"	865160
"597xF"	"Tx16"	"CMOVxTxT"	867648
"597xF"	"Tx16"	"CMOVxTxT"	868612
"3883400x10"	"50x16"	"TxFxF"	5627969060
"3883400x10"	"50x16"	"TxFxF"	5985711488
"3883400x10"	"50x16"	"TxFxF"	5727446428
"3883400x10"	"50x16"	"TxFxF"	5649679212
"3883400x10"	"50x16"	"TxFxF"	5698247900
"32x500"	"100x8"	"FxFxT"	28232
"32x500"	"100x8"	"FxFxT"	26540
"32x500"	"100x8"	"FxFxT"	27264
"32x500"	"100x8"	"FxFxT"	27804
"32x500"	"100x8"	"FxFxT"	27692
"208064x500"	"1000x8"	"TxFxF"	451587444
"208064x500"	"1000x8"	"TxFxF"	455656388
"208064x500"	"1000x8"	"TxFxF"	454624716
"208064x500"	"1000x8"	"TxFxF"	450602328
"208064x500"	"1000x8"	"TxFxF"	452240660
"138xT"	"2x16"	"CMOVxFxT"	62884
"138xT"	"2x16"	"CMOVxFxT"	71660
"138xT"	"2x16"	"CMOVxFxT"	110780
"138xT"	"2x16"	"CMOVxFxT"	80032
"138xT"	"2x16"	"CMOVxFxT"	78360
"11148xF"	"1000xF"	"CMOVxTxT"	21617376
"11148xF"	"1000xF"	"CMOVxTxT"	21491032
"11148xF"	"1000xF"	"CMOVxTxT"	21513816
"11148xF"	"1000xF"	"CMOVxTxT"	21467832
"11148xF"	"1000xF"	"CMOVxTxT"	21532360
"138x500"	"50xF"	"TxTxF"	143464
"138x500"	"50xF"	"TxTxF"	142724
"138x500"	"50xF"	"TxTxF"	143196
"138x500"	"50xF"	"TxTxF"	141536
"138x500"	"50xF"	"TxTxF"	141296
"3883400xF"	"TxF"	"CMOVxTxF"	16683680356
"3883400xF"	"TxF"	"CMOVxTxF"	16684157816
"3883400xF"	"TxF"	"CMOVxTxF"	16690765336
"3883400xF"	"TxF"	"CMOVxTxF"	16680840564
"3883400xF"	"TxF"	"CMOVxTxF"	16677550472
"16777216x500"	"2x16"	"TxTxF"	10092330044
"16777216x500"	"2x16"	"TxTxF"	11600910056
"16777216x500"	"2x16"	"TxTxF"	10671841700
"16777216x500"	"2x16"	"TxTxF"	11295358704
"16777216x500"	"2x16"	"TxTxF"	9747758012
"3883400x500"	"50x32"	"CMOVxFxF"	5979688468
"3883400x500"	"50x32"	"CMOVxFxF"	6339763300
"3883400x500"	"50x32"	"CMOVxFxF"	6079582888
"3883400x500"	"50x32"	"CMOVxFxF"	6003492988
"3883400x500"	"50x32"	"CMOVxFxF"	6051933748
"11148x500"	"Tx16"	"CMOVxTxF"	25039884
"11148x500"	"Tx16"	"CMOVxTxF"	25049708
"11148x500"	"Tx16"	"CMOVxTxF"	25013452
"11148x500"	"Tx16"	"CMOVxTxF"	24990844
"11148x500"	"Tx16"	"CMOVxTxF"	25015320
"48160xF"	"5x32"	"TxTxT"	42870160
"48160xF"	"5x32"	"TxTxT"	46185972
"48160xF"	"5x32"	"TxTxT"	37010396
"48160xF"	"5x32"	"TxTxT"	45095528
"48160xF"	"5x32"	"TxTxT"	43483388
"898885xT"	"50x16"	"FxFxF"	1933445856
"898885xT"	"50x16"	"FxFxF"	1912869092
"898885xT"	"50x16"	"FxFxF"	1946255968
"898885xT"	"50x16"	"FxFxF"	1924122308
"898885xT"	"50x16"	"FxFxF"	1933910784
"898885x500"	"2xF"	"CMOVxTxT"	1539330920
"898885x500"	"2xF"	"CMOVxTxT"	1512351516
"898885x500"	"2xF"	"CMOVxTxT"	1570401216
"898885x500"	"2xF"	"CMOVxTxT"	1573675900
"898885x500"	"2xF"	"CMOVxTxT"	1524813652
"138xF"	"500x8"	"CMOVxFxF"	186188
"138xF"	"500x8"	"CMOVxFxF"	170176
"138xF"	"500x8"	"CMOVxFxF"	169772
"138xF"	"500x8"	"CMOVxFxF"	169264
"138xF"	"500x8"	"CMOVxFxF"	170172
"32x10"	"1000x32"	"CMOVxTxT"	23796
"32x10"	"1000x32"	"CMOVxTxT"	22344
"32x10"	"1000x32"	"CMOVxTxT"	22964
"32x10"	"1000x32"	"CMOVxTxT"	23228
"32x10"	"1000x32"	"CMOVxTxT"	23052
"2580x10"	"50xF"	"TxFxF"	3922052
"2580x10"	"50xF"	"TxFxF"	3904560
"2580x10"	"50xF"	"TxFxF"	3862496
"2580x10"	"50xF"	"TxFxF"	3863216
"2580x10"	"50xF"	"TxFxF"	3923420
"2580xF"	"10x32"	"TxFxT"	2743520
"2580xF"	"10x32"	"TxFxT"	2707820
"2580xF"	"10x32"	"TxFxT"	2772876
"2580xF"	"10x32"	"TxFxT"	2772272
"2580xF"	"10x32"	"TxFxT"	2678052
"48160xT"	"Fx16"	"CMOVxTxF"	22323012
"48160xT"	"Fx16"	"CMOVxTxF"	22126756
"48160xT"	"Fx16"	"CMOVxTxF"	21928368
"48160xT"	"Fx16"	"CMOVxTxF"	21766732
"48160xT"	"Fx16"	"CMOVxTxF"	21717152
"11148xT"	"1000xF"	"CMOVxFxT"	23015412
"11148xT"	"1000xF"	"CMOVxFxT"	22874332
"11148xT"	"1000xF"	"CMOVxFxT"	22922440
"11148xT"	"1000xF"	"CMOVxFxT"	22896732
"11148xT"	"1000xF"	"CMOVxFxT"	22925040
"16777216x10"	"5x8"	"FxTxT"	12378709572
"16777216x10"	"5x8"	"FxTxT"	13612817496
"16777216x10"	"5x8"	"FxTxT"	12415698996
"16777216x10"	"5x8"	"FxTxT"	12351915732
"16777216x10"	"5x8"	"FxTxT"	11915137552
"138xT"	"Tx32"	"CMOVxTxF"	155928
"138xT"	"Tx32"	"CMOVxTxF"	155908
"138xT"	"Tx32"	"CMOVxTxF"	155572
"138xT"	"Tx32"	"CMOVxTxF"	155084
"138xT"	"Tx32"	"CMOVxTxF"	155720
"898885x10"	"5xF"	"FxTxT"	1582566692
"898885x10"	"5xF"	"FxTxT"	1711598744
"898885x10"	"5xF"	"FxTxT"	1584189624
"898885x10"	"5xF"	"FxTxT"	1705853340
"898885x10"	"5xF"	"FxTxT"	1640970600
"138x10"	"1000xF"	"FxTxF"	158300
"138x10"	"1000xF"	"FxTxF"	157816
"138x10"	"1000xF"	"FxTxF"	157752
"138x10"	"1000xF"	"FxTxF"	156732
"138x10"	"1000xF"	"FxTxF"	157772
"2580x500"	"10x32"	"FxFxF"	2989336
"2580x500"	"10x32"	"FxFxF"	2933976
"2580x500"	"10x32"	"FxFxF"	3030432
"2580x500"	"10x32"	"FxFxF"	2996520
"2580x500"	"10x32"	"FxFxF"	2892968
"2580x500"	"1000x8"	"CMOVxTxT"	4598620
"2580x500"	"1000x8"	"CMOVxTxT"	4579612
"2580x500"	"1000x8"	"CMOVxTxT"	4551956
"2580x500"	"1000x8"	"CMOVxTxT"	4530992
"2580x500"	"1000x8"	"CMOVxTxT"	4564736
"16777216xT"	"100x8"	"FxFxF"	57913950188
"16777216xT"	"100x8"	"FxFxF"	57332122216
"16777216xT"	"100x8"	"FxFxF"	58250134744
"16777216xT"	"100x8"	"FxFxF"	58821003536
"16777216xT"	"100x8"	"FxFxF"	58061111308
"3883400x500"	"FxF"	"FxTxF"	7415330900
"3883400x500"	"FxF"	"FxTxF"	7415739228
"3883400x500"	"FxF"	"FxTxF"	7415285884
"3883400x500"	"FxF"	"FxTxF"	7415749840
"3883400x500"	"FxF"	"FxTxF"	7414895488
"48160x10"	"50x32"	"CMOVxTxF"	73280952
"48160x10"	"50x32"	"CMOVxTxF"	72854064
"48160x10"	"50x32"	"CMOVxTxF"	69846912
"48160x10"	"50x32"	"CMOVxTxF"	73430192
"48160x10"	"50x32"	"CMOVxTxF"	71616772
"16777216x500"	"Fx32"	"CMOVxFxT"	6781171564
"16777216x500"	"Fx32"	"CMOVxFxT"	6781404176
"16777216x500"	"Fx32"	"CMOVxFxT"	6781044532
"16777216x500"	"Fx32"	"CMOVxFxT"	6781299756
"16777216x500"	"Fx32"	"CMOVxFxT"	6780378576
"3883400xF"	"100x16"	"CMOVxFxF"	6475289532
"3883400xF"	"100x16"	"CMOVxFxF"	6502478488
"3883400xF"	"100x16"	"CMOVxFxF"	6483676108
"3883400xF"	"100x16"	"CMOVxFxF"	6424727912
"3883400xF"	"100x16"	"CMOVxFxF"	6362230676
"11148x500"	"5x16"	"TxFxF"	10215092
"11148x500"	"5x16"	"TxFxF"	9808956
"11148x500"	"5x16"	"TxFxF"	9331860
"11148x500"	"5x16"	"TxFxF"	8828132
"11148x500"	"5x16"	"TxFxF"	9162948
"16777216x500"	"5x16"	"FxTxT"	13520948156
"16777216x500"	"5x16"	"FxTxT"	14730588864
"16777216x500"	"5x16"	"FxTxT"	13578308480
"16777216x500"	"5x16"	"FxTxT"	13483779452
"16777216x500"	"5x16"	"FxTxT"	13078124592
"138xT"	"10x8"	"TxTxF"	102500
"138xT"	"10x8"	"TxTxF"	106768
"138xT"	"10x8"	"TxTxF"	128752
"138xT"	"10x8"	"TxTxF"	106636
"138xT"	"10x8"	"TxTxF"	108120
"3883400xF"	"1x8"	"FxFxF"	1794070744
"3883400xF"	"1x8"	"FxFxF"	1766418324
"3883400xF"	"1x8"	"FxFxF"	2722948552
"3883400xF"	"1x8"	"FxFxF"	2127329284
"3883400xF"	"1x8"	"FxFxF"	2429648964
"138xF"	"100x16"	"CMOVxTxT"	148624
"138xF"	"100x16"	"CMOVxTxT"	150336
"138xF"	"100x16"	"CMOVxTxT"	150320
"138xF"	"100x16"	"CMOVxTxT"	150008
"138xF"	"100x16"	"CMOVxTxT"	146968
"208064x500"	"1000xF"	"TxFxT"	498308864
"208064x500"	"1000xF"	"TxFxT"	501482612
"208064x500"	"1000xF"	"TxFxT"	501135044
"208064x500"	"1000xF"	"TxFxT"	497838580
"208064x500"	"1000xF"	"TxFxT"	499381824
"48160xF"	"Fx16"	"FxFxT"	17933004
"48160xF"	"Fx16"	"FxFxT"	17929672
"48160xF"	"Fx16"	"FxFxT"	17895956
"48160xF"	"Fx16"	"FxFxT"	17903052
"48160xF"	"Fx16"	"FxFxT"	17881732
"16777216xF"	"50x8"	"FxFxF"	22996804156
"16777216xF"	"50x8"	"FxFxF"	23238056056
"16777216xF"	"50x8"	"FxFxF"	23300622556
"16777216xF"	"50x8"	"FxFxF"	23577845876
"16777216xF"	"50x8"	"FxFxF"	23580118200
"11148xF"	"100xF"	"TxFxT"	19802176
"11148xF"	"100xF"	"TxFxT"	19532324
"11148xF"	"100xF"	"TxFxT"	19666116
"11148xF"	"100xF"	"TxFxT"	19307984
"11148xF"	"100xF"	"TxFxT"	19684200
"16777216x10"	"1x32"	"TxFxF"	11095696408
"16777216x10"	"1x32"	"TxFxF"	11020327176
"16777216x10"	"1x32"	"TxFxF"	12110569272
"16777216x10"	"1x32"	"TxFxF"	12343912932
"16777216x10"	"1x32"	"TxFxF"	11183209752
"2580xT"	"10x8"	"FxFxT"	2509984
"2580xT"	"10x8"	"FxFxT"	2463080
"2580xT"	"10x8"	"FxFxT"	2545692
"2580xT"	"10x8"	"FxFxT"	2505280
"2580xT"	"10x8"	"FxFxT"	2405896
"48160x10"	"10x32"	"FxFxT"	52195404
"48160x10"	"10x32"	"FxFxT"	57007984
"48160x10"	"10x32"	"FxFxT"	48575284
"48160x10"	"10x32"	"FxFxT"	57393576
"48160x10"	"10x32"	"FxFxT"	54353372
"48160x10"	"100xF"	"TxFxF"	95205708
"48160x10"	"100xF"	"TxFxF"	95309888
"48160x10"	"100xF"	"TxFxF"	94481528
"48160x10"	"100xF"	"TxFxF"	94809424
"48160x10"	"100xF"	"TxFxF"	94466380
"16777216x10"	"Tx16"	"TxFxF"	91618507000
"16777216x10"	"Tx16"	"TxFxF"	92216723496
"16777216x10"	"Tx16"	"TxFxF"	91690677012
"16777216x10"	"Tx16"	"TxFxF"	91473664764
"16777216x10"	"Tx16"	"TxFxF"	92450155676
"597xT"	"10x8"	"TxTxT"	479444
"597xT"	"10x8"	"TxTxT"	548944
"597xT"	"10x8"	"TxTxT"	504492
"597xT"	"10x8"	"TxTxT"	524212
"597xT"	"10x8"	"TxTxT"	538372
"597x10"	"10x32"	"TxFxF"	584588
"597x10"	"10x32"	"TxFxF"	657660
"597x10"	"10x32"	"TxFxF"	611944
"597x10"	"10x32"	"TxFxF"	629768
"597x10"	"10x32"	"TxFxF"	666480
"16777216xT"	"100xF"	"FxTxF"	80200385620
"16777216xT"	"100xF"	"FxTxF"	80307155688
"16777216xT"	"100xF"	"FxTxF"	80840505468
"16777216xT"	"100xF"	"FxTxF"	80976923164
"16777216xT"	"100xF"	"FxTxF"	80702426324
"11148x10"	"50x32"	"TxTxT"	16014952
"11148x10"	"50x32"	"TxTxT"	15261428
"11148x10"	"50x32"	"TxTxT"	15753184
"11148x10"	"50x32"	"TxTxT"	15286444
"11148x10"	"50x32"	"TxTxT"	15558484
"16777216xT"	"2x32"	"TxTxT"	24935087200
"16777216xT"	"2x32"	"TxTxT"	28545630944
"16777216xT"	"2x32"	"TxTxT"	26131403172
"16777216xT"	"2x32"	"TxTxT"	27960480712
"16777216xT"	"2x32"	"TxTxT"	24209400008
"3883400x500"	"50x8"	"TxTxF"	4966228732
"3883400x500"	"50x8"	"TxTxF"	5303769276
"3883400x500"	"50x8"	"TxTxF"	5061581972
"3883400x500"	"50x8"	"TxTxF"	4981153112
"3883400x500"	"50x8"	"TxTxF"	5032206144
"48160xT"	"10x32"	"CMOVxTxF"	58085744
"48160xT"	"10x32"	"CMOVxTxF"	63079920
"48160xT"	"10x32"	"CMOVxTxF"	54284868
"48160xT"	"10x32"	"CMOVxTxF"	62402692
"48160xT"	"10x32"	"CMOVxTxF"	59914588
"2580x10"	"5x8"	"FxFxF"	2212008
"2580x10"	"5x8"	"FxFxF"	2011444
"2580x10"	"5x8"	"FxFxF"	2487596
"2580x10"	"5x8"	"FxFxF"	2508376
"2580x10"	"5x8"	"FxFxF"	2262932
"16777216x500"	"50xF"	"CMOVxTxF"	41147168460
"16777216x500"	"50xF"	"CMOVxTxF"	41327706500
"16777216x500"	"50xF"	"CMOVxTxF"	41504042536
"16777216x500"	"50xF"	"CMOVxTxF"	41726272172
"16777216x500"	"50xF"	"CMOVxTxF"	41518350480
"48160xF"	"Tx32"	"TxFxT"	131837268
"48160xF"	"Tx32"	"TxFxT"	131747540
"48160xF"	"Tx32"	"TxFxT"	131830112
"48160xF"	"Tx32"	"TxFxT"	131745840
"48160xF"	"Tx32"	"TxFxT"	131741496
"11148x500"	"1000x32"	"FxTxF"	23060360
"11148x500"	"1000x32"	"FxTxF"	22957480
"11148x500"	"1000x32"	"FxTxF"	22893708
"11148x500"	"1000x32"	"FxTxF"	22851044
"11148x500"	"1000x32"	"FxTxF"	22914720
"138x500"	"1000xF"	"FxFxF"	165732
"138x500"	"1000xF"	"FxFxF"	165804
"138x500"	"1000xF"	"FxFxF"	165204
"138x500"	"1000xF"	"FxFxF"	164572
"138x500"	"1000xF"	"FxFxF"	165920
"11148xF"	"5x16"	"FxTxT"	9620668
"11148xF"	"5x16"	"FxTxT"	9265060
"11148xF"	"5x16"	"FxTxT"	8741260
"11148xF"	"5x16"	"FxTxT"	8504212
"11148xF"	"5x16"	"FxTxT"	8627748
"2580x10"	"5x32"	"FxFxT"	2495364
"2580x10"	"5x32"	"FxFxT"	2282596
"2580x10"	"5x32"	"FxFxT"	2772936
"2580x10"	"5x32"	"FxFxT"	2762568
"2580x10"	"5x32"	"FxFxT"	2544284
"2580xF"	"100xF"	"FxFxF"	4271260
"2580xF"	"100xF"	"FxFxF"	4259628
"2580xF"	"100xF"	"FxFxF"	4252668
"2580xF"	"100xF"	"FxFxF"	4255456
"2580xF"	"100xF"	"FxFxF"	4208580
"597x500"	"5x16"	"TxFxF"	400796
"597x500"	"5x16"	"TxFxF"	440700
"597x500"	"5x16"	"TxFxF"	521100
"597x500"	"5x16"	"TxFxF"	560488
"597x500"	"5x16"	"TxFxF"	434244
"597x10"	"2x8"	"FxFxF"	303916
"597x10"	"2x8"	"FxFxF"	425656
"597x10"	"2x8"	"FxFxF"	277760
"597x10"	"2x8"	"FxFxF"	307520
"597x10"	"2x8"	"FxFxF"	265276
"898885x500"	"1000xF"	"FxTxT"	2182566548
"898885x500"	"1000xF"	"FxTxT"	2177729080
"898885x500"	"1000xF"	"FxTxT"	2187989464
"898885x500"	"1000xF"	"FxTxT"	2181737540
"898885x500"	"1000xF"	"FxTxT"	2182667104
"32xT"	"50x16"	"TxTxT"	24448
"32xT"	"50x16"	"TxTxT"	23032
"32xT"	"50x16"	"TxTxT"	23556
"32xT"	"50x16"	"TxTxT"	24032
"32xT"	"50x16"	"TxTxT"	23872
"898885xF"	"1000x8"	"FxFxF"	1996240832
"898885xF"	"1000x8"	"FxFxF"	1989040684
"898885xF"	"1000x8"	"FxFxF"	2003032628
"898885xF"	"1000x8"	"FxFxF"	1993557136
"898885xF"	"1000x8"	"FxFxF"	1995630604
"898885x500"	"Tx16"	"TxTxF"	3318716600
"898885x500"	"Tx16"	"TxTxF"	3319491504
"898885x500"	"Tx16"	"TxTxF"	3317225196
"898885x500"	"Tx16"	"TxTxF"	3320024676
"898885x500"	"Tx16"	"TxTxF"	3315877264
"11148xT"	"2x8"	"FxTxT"	7475232
"11148xT"	"2x8"	"FxTxT"	6987876
"11148xT"	"2x8"	"FxTxT"	5223708
"11148xT"	"2x8"	"FxTxT"	5945608
"11148xT"	"2x8"	"FxTxT"	7952556
"48160xT"	"50xF"	"FxTxF"	98875112
"48160xT"	"50xF"	"FxTxF"	98179708
"48160xT"	"50xF"	"FxTxF"	95284096
"48160xT"	"50xF"	"FxTxF"	98414532
"48160xT"	"50xF"	"FxTxF"	96070008
"208064x500"	"1x16"	"FxTxT"	96184060
"208064x500"	"1x16"	"FxTxT"	140484784
"208064x500"	"1x16"	"FxTxT"	164570356
"208064x500"	"1x16"	"FxTxT"	127003268
"208064x500"	"1x16"	"FxTxT"	118533972
"208064xF"	"50x32"	"TxFxT"	311922320
"208064xF"	"50x32"	"TxFxT"	313589688
"208064xF"	"50x32"	"TxFxT"	314610284
"208064xF"	"50x32"	"TxFxT"	307765908
"208064xF"	"50x32"	"TxFxT"	319283624
"2580xT"	"1x32"	"FxTxF"	2021088
"2580xT"	"1x32"	"FxTxF"	1361964
"2580xT"	"1x32"	"FxTxF"	1332244
"2580xT"	"1x32"	"FxTxF"	1481772
"2580xT"	"1x32"	"FxTxF"	1778480
"138x500"	"100x16"	"FxTxT"	153228
"138x500"	"100x16"	"FxTxT"	154820
"138x500"	"100x16"	"FxTxT"	155400
"138x500"	"100x16"	"FxTxT"	154440
"138x500"	"100x16"	"FxTxT"	151336
"32xF"	"50x32"	"FxTxT"	24972
"32xF"	"50x32"	"FxTxT"	23316
"32xF"	"50x32"	"FxTxT"	24100
"32xF"	"50x32"	"FxTxT"	24676
"32xF"	"50x32"	"FxTxT"	24476
"2580xT"	"100x32"	"TxFxF"	4192972
"2580xT"	"100x32"	"TxFxF"	4166544
"2580xT"	"100x32"	"TxFxF"	4146672
"2580xT"	"100x32"	"TxFxF"	4147736
"2580xT"	"100x32"	"TxFxF"	4121916
"32x500"	"10x32"	"TxTxF"	21348
"32x500"	"10x32"	"TxTxF"	22248
"32x500"	"10x32"	"TxTxF"	22532
"32x500"	"10x32"	"TxTxF"	23576
"32x500"	"10x32"	"TxTxF"	23020
"16777216x10"	"5x8"	"CMOVxTxF"	12364177080
"16777216x10"	"5x8"	"CMOVxTxF"	13624449660
"16777216x10"	"5x8"	"CMOVxTxF"	12382582952
"16777216x10"	"5x8"	"CMOVxTxF"	12338473340
"16777216x10"	"5x8"	"CMOVxTxF"	11844327684
"208064xF"	"500x32"	"TxTxF"	423716332
"208064xF"	"500x32"	"TxTxF"	423824284
"208064xF"	"500x32"	"TxTxF"	422365696
"208064xF"	"500x32"	"TxTxF"	419523092
"208064xF"	"500x32"	"TxTxF"	424485772
"597xF"	"10xF"	"FxTxT"	608320
"597xF"	"10xF"	"FxTxT"	651080
"597xF"	"10xF"	"FxTxT"	629440
"597xF"	"10xF"	"FxTxT"	628420
"597xF"	"10xF"	"FxTxT"	643412
"898885x10"	"Fx8"	"FxFxF"	313948120
"898885x10"	"Fx8"	"FxFxF"	313896844
"898885x10"	"Fx8"	"FxFxF"	313406948
"898885x10"	"Fx8"	"FxFxF"	313610748
"898885x10"	"Fx8"	"FxFxF"	313784640
"16777216xF"	"500xF"	"CMOVxTxT"	44678554132
"16777216xF"	"500xF"	"CMOVxTxT"	44705491380
"16777216xF"	"500xF"	"CMOVxTxT"	44726978412
"16777216xF"	"500xF"	"CMOVxTxT"	44811379300
"16777216xF"	"500xF"	"CMOVxTxT"	44587516380
"898885x10"	"1xF"	"CMOVxFxF"	1658494160
"898885x10"	"1xF"	"CMOVxFxF"	1608111000
"898885x10"	"1xF"	"CMOVxFxF"	1618787184
"898885x10"	"1xF"	"CMOVxFxF"	1674828148
"898885x10"	"1xF"	"CMOVxFxF"	1652368148
"11148x10"	"Fx8"	"FxTxT"	3198348
"11148x10"	"Fx8"	"FxTxT"	3195156
"11148x10"	"Fx8"	"FxTxT"	3192548
"11148x10"	"Fx8"	"FxTxT"	3199376
"11148x10"	"Fx8"	"FxTxT"	3189120
"208064x10"	"5x32"	"CMOVxTxF"	185606644
"208064x10"	"5x32"	"CMOVxTxF"	205821032
"208064x10"	"5x32"	"CMOVxTxF"	206797252
"208064x10"	"5x32"	"CMOVxTxF"	182859636
"208064x10"	"5x32"	"CMOVxTxF"	207614420
"208064xF"	"10xF"	"CMOVxTxF"	365653656
"208064xF"	"10xF"	"CMOVxTxF"	380086668
"208064xF"	"10xF"	"CMOVxTxF"	377217888
"208064xF"	"10xF"	"CMOVxTxF"	354884660
"208064xF"	"10xF"	"CMOVxTxF"	377977756
"32x500"	"2x8"	"FxTxF"	20432
"32x500"	"2x8"	"FxTxF"	19152
"32x500"	"2x8"	"FxTxF"	18696
"32x500"	"2x8"	"FxTxF"	20544
"32x500"	"2x8"	"FxTxF"	22040
"208064xF"	"1000x32"	"FxFxF"	488055588
"208064xF"	"1000x32"	"FxFxF"	492198580
"208064xF"	"1000x32"	"FxFxF"	491097880
"208064xF"	"1000x32"	"FxFxF"	487052484
"208064xF"	"1000x32"	"FxFxF"	489037664
"3883400x500"	"500xF"	"CMOVxFxF"	10671781992
"3883400x500"	"500xF"	"CMOVxFxF"	10699006064
"3883400x500"	"500xF"	"CMOVxFxF"	10679294840
"3883400x500"	"500xF"	"CMOVxFxF"	10661559076
"3883400x500"	"500xF"	"CMOVxFxF"	10657995448
"2580x10"	"Fx32"	"FxTxF"	1201476
"2580x10"	"Fx32"	"FxTxF"	1199712
"2580x10"	"Fx32"	"FxTxF"	1215448
"2580x10"	"Fx32"	"FxTxF"	1201180
"2580x10"	"Fx32"	"FxTxF"	1199872
"32xF"	"Tx8"	"CMOVxFxT"	26940
"32xF"	"Tx8"	"CMOVxFxT"	25104
"32xF"	"Tx8"	"CMOVxFxT"	26008
"32xF"	"Tx8"	"CMOVxFxT"	26376
"32xF"	"Tx8"	"CMOVxFxT"	26232
"138x10"	"100x16"	"CMOVxTxF"	153976
"138x10"	"100x16"	"CMOVxTxF"	155884
"138x10"	"100x16"	"CMOVxTxF"	155940
"138x10"	"100x16"	"CMOVxTxF"	154980
"138x10"	"100x16"	"CMOVxTxF"	179136
"597xT"	"Tx16"	"FxTxT"	886168
"597xT"	"Tx16"	"FxTxT"	904232
"597xT"	"Tx16"	"FxTxT"	884144
"597xT"	"Tx16"	"FxTxT"	888136
"597xT"	"Tx16"	"FxTxT"	886960
"48160x500"	"2x8"	"TxFxT"	32342364
"48160x500"	"2x8"	"TxFxT"	22713820
"48160x500"	"2x8"	"TxFxT"	27115564
"48160x500"	"2x8"	"TxFxT"	29129228
"48160x500"	"2x8"	"TxFxT"	32448588
"138x10"	"2xF"	"TxFxF"	97660
"138x10"	"2xF"	"TxFxF"	104788
"138x10"	"2xF"	"TxFxF"	122592
"138x10"	"2xF"	"TxFxF"	106492
"138x10"	"2xF"	"TxFxF"	101488
"2580x500"	"5x8"	"CMOVxTxT"	1970368
"2580x500"	"5x8"	"CMOVxTxT"	1781752
"2580x500"	"5x8"	"CMOVxTxT"	2246672
"2580x500"	"5x8"	"CMOVxTxT"	2205996
"2580x500"	"5x8"	"CMOVxTxT"	2016236
"3883400xF"	"FxF"	"TxTxT"	6921108760
"3883400xF"	"FxF"	"TxTxT"	6920073944
"3883400xF"	"FxF"	"TxTxT"	6919855648
"3883400xF"	"FxF"	"TxTxT"	6920307576
"3883400xF"	"FxF"	"TxTxT"	6920012580
"898885x10"	"100x8"	"CMOVxTxF"	1361979556
"898885x10"	"100x8"	"CMOVxTxF"	1353750172
"898885x10"	"100x8"	"CMOVxTxF"	1384225144
"898885x10"	"100x8"	"CMOVxTxF"	1397297428
